image,Irregularity,Disorganized,Asymmetry,Chaotic,Randomness,Variability,Multicolored,Heterogeneity,Grainy,Isotropy,Cluttered,Ambiguity,Intricate
magician.png,0.0930480757509694,0.0,0.0,0.0,0.004808816998940094,0.0,0.0049580776499602635,0.0,0.0056799879449633255,0.030166466764625505,0.13847882420063626,0.0,0.04373634473946251
magician_c.png,0.0983899667946149,0.0,0.0,0.0,0.006564160895136399,0.0,0.025253990309789413,0.0,0.0027167782932465087,0.038407449315110365,0.10274540200058874,0.0,0.05743870740482372
monkey.png,0.1167860657847282,0.0,0.0,0.0,0.003219078964928631,0.0,5.1037661521421205e-05,0.0,0.010582097941144153,0.016284954023487803,0.05415904884890075,0.0,0.005784178644856482
monkey_c.png,0.09837513368307851,0.0,0.0,0.0,0.013700798317594097,0.0,0.001376558330794908,0.0,0.0315254564085709,0.03997070093812269,0.1806629667718407,0.0,0.06121768584042359
mountain.png,0.12437921992937989,0.0,0.0,0.0,0.0044148336133548625,0.0,0.0004893528551381116,0.0,0.0030070450985713966,0.042489454720569905,0.1920383846692709,0.0,0.008634169745266755
mountain_c.png,0.08799465478130568,0.0,0.0,0.0,0.0037522397857252155,0.0,0.005569115573346475,0.0,0.000632629068203384,0.03266558794507709,0.13052899652581426,0.0,0.1830164680467361
night.png,0.15463302760490397,0.0,0.0,0.0,0.01197536956768993,0.0,0.0019910968108747948,0.0,0.13209919646961432,0.029124370142141802,0.20319236117333866,0.0,0.08365130916065767
night_c.png,0.10859152257429079,0.0,0.0,0.0,0.010868430704560247,0.0,0.007058501513787475,0.0,0.10255262188821498,0.03287922659223353,0.14606243766997978,0.0,0.03984169463978856
oldman.png,0.08354729294167004,0.0,0.0,0.0,0.0046947841010928784,0.0,0.0029934291784993123,0.0,0.0995494212543219,0.030990908967020104,0.07308935400517348,0.0,0.04632851289342733
oldman_c.png,0.08871316165202109,0.0,0.0,0.0,0.0041963505070515906,0.0,0.005894638291237755,0.0,0.004468041420750595,0.03752788273834531,0.11236852105745958,0.0,0.035607786464450085
oldpeople.jpg,0.10578454034411412,0.0,0.0,0.0,0.0032161153053472005,0.0,0.002831499376796255,0.0,0.05818919456197402,0.03193279272663627,0.05691307913404727,0.0,0.14205755210950383
oldpeople_c.png,0.0981032207355385,0.0,0.0,0.0,0.0020653716839289338,0.0,0.004860373028656966,0.0,0.0014808435324977253,0.03915203650735257,0.08203412715129743,0.0,0.16979785881527787
painting.jpg,0.09045033297182178,0.0,0.0,0.0,0.0030807548065532138,0.0,0.003918437982687675,0.0,0.0047139317547912505,0.025556339932410615,0.13022612575961456,0.0,0.12546884017851806
painting_c.png,0.08796084516202843,0.0,0.0,0.0,0.0053086219184107,0.0,0.0026342689112271635,0.0,0.03846471886364947,0.033889580048750846,0.08341420313226276,0.0,0.07371274292257153
people.jpg,0.09325113096714706,0.0,0.0,0.0,0.0015573835320211685,0.0,0.004056861662877923,0.0,0.06817292690538208,0.029976686915589003,0.08199964601103897,0.0,0.08850079328875476
people_c.png,0.0727491498274603,0.0,0.0,0.0,0.0020871803892431825,0.0,0.003990996354981953,0.0,0.011859566605590807,0.040543069751684924,0.05977388354881484,0.0,0.029284676634091126
scene.png,0.12329788404108064,0.0,0.0,0.0,0.004169537777185611,0.0,0.0002717470492778117,0.0,0.11800447107276636,0.036006209792279566,0.1741475559157223,0.0,0.019331800963981658
scene_c.png,0.10628245354153018,0.0,0.0,0.0,0.0015889321038448383,0.0,0.0007299978082482842,0.0,0.0035314649021828486,0.038303063452992815,0.19021500610309744,0.0,0.04652347019946521
skeleton.png,0.10229774282833505,0.0,0.0,0.0,0.005580888421875667,0.0,0.0013398834650561603,0.0,0.0006502246521047624,0.019939459298838832,0.015228104638522588,0.0,0.19015779431360694
skeleton_c.png,0.08696814791596845,0.0,0.0,0.0,0.00231782284597677,0.0,0.0017444530704438933,0.0,0.004402670084582658,0.025742753601457197,0.09642698734922754,0.0,0.011512709657823434
street.jpg,0.146925290245255,0.0,0.0,0.0,0.0016189664808005607,0.0,0.002489289738516669,0.0,0.0019505045392267687,0.015651900580038843,0.04854102183524543,0.0,0.19174262023847324
street_c.png,0.12136157665593127,0.0,0.0,0.0,0.007578972470886937,0.0,0.004088570522205799,0.0,0.13546805540335333,0.02500621332306622,0.06258282670479777,0.0,0.028972998933776473
sunset.png,0.10763171739303574,0.0,0.0,0.0,0.003975909944288728,0.0,0.00495051703092804,0.0,0.04029324042813718,0.03481181583838547,0.1963546742508002,0.0,0.0664221630938278
sunset_c.png,0.11017319309860223,0.0,0.0,0.0,0.0027229243699828814,0.0,0.00395532953288576,0.0,0.029397496746993195,0.029888285532043413,0.13369695964843253,0.0,0.05707925103125166
table.png,0.09375818884983068,0.0,0.0,0.0,0.0016905318354508393,0.0,0.0016768651385989652,0.0,0.0004971562690028369,0.02269450059321047,0.1987463492472956,0.0,0.0809248318502082
table_c.png,0.07064279861416556,0.0,0.0,0.0,0.008192516877093497,0.0,0.022075095103286667,0.0,0.0016607069185993115,0.03213527126064263,0.0778389563519591,0.0,0.12206396142160547
tiger.png,0.11853002824200205,0.0,0.0,0.0,0.016371235137650608,0.0,0.0005719436478886296,0.0,0.06623000353591359,0.028343552923124876,0.17052034478528524,0.0,0.01667050264528918
tiger_c.png,0.09953523935979731,0.0,0.0,0.0,0.009334898350959998,0.0,0.007396623785386303,0.0,0.018125841276949682,0.04069685009373531,0.12016385597066725,0.0,0.12536743288384142
tree.png,0.13408242636467083,0.0,0.0,0.0,0.008902561744061909,0.0,0.0004746742041249676,0.0,0.1320806428197634,0.031664381395556086,0.2152852561972817,0.0,0.14785729640949558
tree_c.png,0.12432649140667842,0.0,0.0,0.0,0.00562049339235813,0.0,0.000841833010071719,0.0,0.0826640206033092,0.037281300449092634,0.19166500390397012,0.0,0.04127761111737972
treeelephant.jpg,0.14830206632985019,0.0,0.0,0.0,0.005284564280863905,0.0,4.498950468278918e-05,0.0,0.085752505686253,0.034208640123844385,0.13490487903929338,0.0,0.008190099483878865
treeelephant_c.png,0.1307037212917812,0.0,0.0,0.0,0.00446028054075698,0.0,0.00047566392818749277,0.0,0.0028309470643851555,0.03501067994032189,0.12820269707004706,0.0,0.02318702945920084
twotrees.jpg,0.10924729422958451,0.0,0.0,0.0,0.007977864012658454,0.0,0.00033252923380446247,0.0,0.003831976587667818,0.027636389731947052,0.0342468165874789,0.0,0.08638176222369194
twotrees_c.png,0.08320209084497994,0.0,0.0,0.0,0.001571519588615313,0.0,0.0006453940203710679,0.0,0.059136401431331156,0.02268911411415022,0.152728447772109,0.0,0.014161022361543351
upsidedownwoman.png,0.08231565916205293,0.0,0.0,0.0,0.004252512642350886,0.0,0.002378697467689935,0.0,0.04082966058404301,0.032242179836754384,0.09816522063401084,0.0,0.012485158666709538
upsidedownwoman_c.png,0.10712341484565316,0.0,0.0,0.0,0.011240762838426392,0.0,0.007235286627931484,0.0,0.00040036989290732173,0.0375799506567495,0.11511407233587721,0.0,0.06518109331401095
vangogh.jpg,0.10330085411192587,0.0,0.0,0.0,0.004071129280210236,0.0,0.006467561453231887,0.0,0.0339970356025556,0.028301829432464946,0.03509780116461054,0.0,0.09649316206680193
vangogh_c.png,0.0907534119119644,0.0,0.0,0.0,0.004802815376610071,0.0,0.0057867357314892185,0.0,0.08109444119760087,0.03965226444861113,0.11024654813381203,0.0,0.007905441743712015
wife.png,0.13069130756154396,0.0,0.0,0.0,0.0038783605992834336,0.0,0.00011203256320982437,0.0,0.11962676510843114,0.03314921846155656,0.1646633624778071,0.0,0.018775611407251154
wife_c.png,0.1361874259338214,0.0,0.0,0.0,0.012776593406266802,0.0,0.0007247567047553791,0.0,0.07655365804038636,0.03218521839699172,0.07453093969028442,0.0,0.06626286261468116
woman.png,0.08454380647370784,0.0,0.0,0.0,0.0026866403017976473,0.0,0.002087885336491357,0.0,0.0821706567893934,0.034584590709534874,0.1131830108455639,0.0,0.015898915785074352
woman_c.png,0.09578274399078493,0.0,0.0,0.0,0.0038678721024451345,0.0,0.004489506433060273,0.0,0.12188742344232659,0.038686877127780024,0.08683399459999708,0.0,0.02441257516439632
